Mercedes-AMG GT3 2020,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
23,27.181377,25.629770,24.105682,22.571943,21.022785,19.522497,17.982758,16.443771,14.933414,13.411506,11.881332,10.348127,8.832309,7.318191,5.787696,4.298453,2.747646
24,28.336309,26.773247,25.166498,23.569128,21.989548,20.373299,18.787270,17.207623,15.604078,13.998537,12.419103,10.847016,9.252488,7.660215,6.075886,4.451301,2.894131
25,29.542072,27.852232,26.194956,24.510258,22.848303,21.222181,19.535057,17.874084,16.216730,14.572160,12.920155,11.254858,9.612510,7.961609,6.305008,4.688246,3.002876
26,30.677008,28.986181,27.242472,25.537277,23.808325,22.058409,20.344303,18.642355,16.897911,15.176623,13.470227,11.758566,10.038578,8.299585,6.594779,4.842651,3.157316
27,31.907598,30.050858,28.263447,26.455921,24.673870,22.906805,21.082129,19.285200,17.524223,15.733667,13.947200,12.161951,10.381977,8.604137,6.820517,5.080768,3.260492
28,33.008484,31.190500,29.308189,27.498718,25.620199,23.738947,21.900595,20.068848,18.194807,16.360518,14.500714,12.670959,10.810946,8.956758,7.115992,5.231202,3.416052
29,34.243973,32.274872,30.370195,28.386309,26.481398,24.580250,22.640312,20.722061,18.809368,16.890135,14.981035,13.060224,11.154725,9.251783,7.329836,5.465528,3.511701
30,35.334450,33.375221,31.357950,29.436096,27.426085,25.409426,23.469706,21.492043,19.479759,17.532776,15.529665,13.581797,11.586301,9.596923,7.645107,5.612784,3.683511
31,36.583881,34.470497,32.440624,30.333288,28.307173,26.284412,24.180815,22.129984,20.094456,18.046370,16.020714,13.957066,11.924914,9.896637,7.842018,5.850564,3.764809
32,37.643948,35.552219,33.420307,31.362850,29.219145,27.072006,25.017170,22.912100,20.766783,18.679426,16.562891,14.485137,12.357342,10.237907,8.146346,5.992693,3.932540
33,38.893066,36.699169,34.526173,32.255501,30.112854,27.960163,25.710981,23.538025,21.404850,19.202202,17.043894,14.853612,12.692556,10.525561,8.355146,6.238135,4.023350
34,39.988037,37.728798,35.469429,33.277889,31.012585,28.725073,26.570734,24.323303,22.042425,19.852211,17.570890,15.379746,13.150028,10.903157,8.665776,6.378944,4.191124
35,41.420124,38.894451,36.586086,34.211315,31.910629,29.651184,27.245955,24.943045,22.656189,20.348932,18.063522,15.747258,13.452654,11.160711,8.865864,6.621091,4.275562
36,42.377743,40.746952,38.813648,36.148891,33.586967,30.433111,28.098885,25.754211,23.361164,20.937662,18.546284,16.258469,13.858132,11.474349,9.134728,6.724782,4.403253
37,43.476048,41.041893,38.664257,36.255146,33.748722,31.203547,28.848333,26.741728,24.382566,22.113264,19.558064,16.774315,14.306857,11.892483,9.461744,6.955910,4.607661
38,44.579914,42.168182,39.732140,37.210861,34.777275,32.287979,29.715048,27.193436,24.685032,22.136318,19.600653,17.102627,14.518282,12.058842,9.506263,7.102380,4.700199
39,45.710690,43.222443,40.689785,38.207779,35.621590,33.062443,30.536951,27.938086,25.364866,22.713232,20.125185,17.560946,14.976468,12.559812,10.075044,7.675692,5.201163
40,46.882381,44.271530,41.718872,39.110359,36.546795,33.895191,31.335199,28.736315,26.102158,23.383177,20.898514,18.238777,15.608822,12.992435,10.379394,7.770798,5.190214
41,47.315639,44.935055,42.495125,39.905300,37.274979,34.633286,32.021503,29.367855,26.719492,24.039619,21.350258,18.695160,15.987515,13.289017,10.608146,7.937337,5.288492
42,48.586185,46.013245,43.410473,40.769161,38.109295,35.426220,32.711720,30.009981,27.329294,24.597456,21.861517,19.096066,16.351847,13.609033,10.859412,8.144429,5.425234
43,49.501324,46.952671,44.308208,41.615883,38.908504,36.181080,33.443279,30.689667,27.899866,25.153805,22.353758,19.558355,16.736759,13.916255,11.117502,8.301653,5.525762
44,50.325634,47.777069,45.146202,42.455700,39.707005,36.933720,34.119518,31.311357,28.505054,25.656761,22.812401,19.964542,17.084030,14.214616,11.340398,8.504982,5.657612
45,51.028667,48.594685,45.964272,43.233757,40.476208,37.655331,34.814358,31.962124,29.071451,26.212543,23.304031,20.379560,17.454245,14.527057,11.602806,8.666039,5.767521
46,51.590637,49.241829,46.689159,44.022625,41.207176,38.370220,35.480976,32.570602,29.664122,26.707809,23.784624,20.819702,17.835676,14.829009,11.828751,8.860424,5.888508
47,51.950554,49.849178,47.402420,44.699871,41.933598,39.076271,36.145149,33.199677,30.214222,27.257402,24.218870,21.213694,18.165333,15.120046,12.080584,9.035405,6.017044
48,52.034988,50.220100,47.932713,45.385735,42.596153,39.722542,36.784924,33.802303,30.795385,27.744389,24.710722,21.614681,18.550606,15.434015,12.309867,9.211677,6.122306
